citharexylum,caudatum,cica8
citharexylum,spinosum,cisp3
citronella,samoensis,cisa2
citrus,aurantifolia,ciau
citrus,hystrix,cihy2
citrus,macroptera,cima10
citrus,maxima,cima5
citrus,medica,cime3
citrus,mitis,cimi3
citrus,reticulata,cire3
citrus,spp.,citru2
citrus,xaurantiifolia,ciau7
citrus,xaurantium,ciau8
citrus,xlimon,cili5
citrus,xparadisi,cipa3
citrus,xsinensis,cisi3
cladrastis,kentukea,clke
claoxylon,carolinianum,clca15
claoxylon,fallax,clfa6
claoxylon,longiracemosum,cllo5
claoxylon,marianum,clma25
claoxylon,sandwicense,clsa
cleistanthus,carolinianus,clca18
cleistanthus,insularis,clin8
clermontia,arborescens,clar4
clermontia,clermontioides,clcl
clermontia,drepanomorpha,cldr2
clermontia,fauriei,clfa
clermontia,grandiflora,clgr3
clermontia,hawaiiensis,clha4
clermontia,kakeana,clka
clermontia,kohalae,clko
clermontia,leptoclada,clle3
clermontia,lindseyana,clli3
clermontia,micrantha,clmi3
clermontia,montis-loa,clmo5
clermontia,oblongifolia,clob2
clermontia,pallida,clpa6
clermontia,parviflora,clpa8
clermontia,peleana,clpe2
clermontia,persicifolia,clpe3
clermontia,pyrularia,clpy2
clermontia,singuliflora,clsi3
clermontia,spp.,clerm
clermontia,tuberculata,cltu2
clermontia,waimeae,clwa2
clerodendrum,aculeatum,clac2
clerodendrum,bungei,clbu
clerodendrum,glabrum,clgl2
clerodendrum,macrostegium,clma24
clerodendrum,spp.,clero2
clethra,acuminata,clac3
cleyera,albopunctata,clal4
clibadium,erosum,cler
clidemia,cymosa,clcy5
clinostigma,carolinense,clca21
clitoria,fairchildiana,clfa5
clusia,clusioides,clcl2
clusia,gundlachii,clgu
clusia,minor,clmi2
clusia,rosea,clro
cnidoscolus,aconitifolius,cnac
coccoloba,costata,coco8
coccoloba,diversifolia,codi8
coccoloba,krugii,cokr
coccoloba,microstachya,comi
coccoloba,pallida,copa24
coccoloba,pubescens,copu
coccoloba,pyrifolia,copy
coccoloba,rugosa,coru4
coccoloba,sintenisii,cosi2
coccoloba,swartzii,cosw
coccoloba,tenuifolia,cote9
coccoloba,uvifera,couv
coccoloba,venosa,cove
coccothrinax,argentata,coar
coccothrinax,barbadensis,coba3
cochlospermum,vitifolium,covi
cocos,nucifera,conu
codiaeum,variegatum,cova3
coffea,arabica,coar2
coffea,liberica,coli8
coffea,robusta,coro8
cojoba,arborea,coar9
cola,acuminata,coac4
colona,scabra,cosc13
colubrina,arborescens,coar3
colubrina,elliptica,coel2
colubrina,oppositifolia,coop
colutea,arborescens,coar6
commersonia,bartramia,coba17
comocladia,dodonaea,codo
comocladia,glabra,cogl4
condalia,hookeri,coho
conocarpus,erectus,coer2
conostegia,rufescens,coru17
consolea,moniliformis,como8
consolea,rubescens,coru8
copaifera,officinalis,coof2
coprosma,foliosa,cofo2
coprosma,kauensis,coka
coprosma,longifolia,colo4
coprosma,montana,como3
coprosma,ochracea,cooc3
coprosma,pubens,copu8
coprosma,rhynchocarpa,corh
coprosma,spp.,copro
coprosma,waimeae,cowa4
cordia,alliodora,coal
cordia,aspera,coas6
cordia,boissieri,cobo2
cordia,borinquensis,cobo3
cordia,collococca,coco5
cordia,dichotoma,codi18
cordia,laevigata,cola12
cordia,micronesica,comi6
cordia,obliqua,coob3
cordia,rickseckeri,cori
cordia,sebestena,cose2
cordia,subcordata,cosu2
cordia,sulcata,cosu3
cordyline,fruticosa,cofr2
cordyline,spp.,cordy2
cornus,drummondii,codr
cornus,florida,cofl2
